Id,Prediction
445,8104497.069
446,8896411.63
447,5065899.178
448,648527.5166
449,2163182.62
450,6982141.743
451,6473637.795
452,1593684.18
453,880257.9319
454,8437108.206
455,1739421.936
456,10464720.08
457,4314951.64
458,6589615.816
459,1424416.286
460,10323173.21
461,4620702.215
462,2203951.25
463,1514167.886
464,3941790.529
465,10896480.12
466,7399712.747
467,-5535270.466
468,-5453085.878
469,-7280387.243
470,8985094.739
471,17192714.29
472,5118891.369
473,4886551.863
474,8103172.048
475,6140941.484
476,8913301.954
477,11078664.75
478,877014.4858
479,8143668.371
480,8466507.11
481,8627098.413
482,-365232.3294
483,7204067.836
484,11782820.28
485,6259036.1
486,3921770.518
487,7225119.242
488,17813661.46
489,955028.5376
490,8427973.952
491,1413592.487
492,5222430.445
493,9157416.959
494,7491138.917
495,9611488.754
496,9493568.777
497,5926435.425
498,644180.7083
499,9040371.227
500,5358586.474
501,3806551.681
502,5759580.487
503,5828053.998
504,7646866.936
505,4269099.649
506,1029052.493
507,1601160.109
508,7073515.885
509,10158902.7
510,-412281.1254
511,5052028.183
512,-649993.5373
513,11389027.22
514,4885764.468
515,2299849.832
516,-6294885.616
517,4417817.816
518,7682733.757
519,3713985.73
520,5601479.884
521,9257592.252
522,7375280.056
523,-1349435.153
524,9484726.192
525,4520612.34
526,8631196.938
527,-1070882.573
528,12507316.41
529,3189334.996
530,1101914.249
531,8262207.382
532,10674610.49
533,4969989.114
534,-149520.613
535,9744947.393
536,3253388.703
537,370278.2432
538,5794159.771
539,12460101.75
540,-1510679.237
541,16425428.39
542,1065852.977
543,5439831.718
544,-602369.7131
545,5562472.995
546,3191998.358
547,6793197.304
548,405989.9705
549,7825503.236
550,6920247.314
551,4460724.817
552,12769432.25
553,12343304.02
554,1897884.315
555,4716359.943
556,5769989.739
557,5434753.768
558,6490112.169
559,5386919.608
560,7031393.068
561,8282852.565
562,10812382.57
563,-142822.9979
564,4034964.607
565,8491299.002
566,3429911.32
567,7637590.033
568,3990267.729
569,533622.0529
570,5301614.196
571,8774972.535
572,7191962.172
573,4843256.289
574,7865702.041
575,3722758.944
576,9362729.977
577,5031434.422
578,2735369.297
579,9221604.231
580,8073592.007
581,8123675.777
582,6392236.085
583,6768390.494
584,15131888.1
585,11244841.16
586,5067631.138
587,1278557.576
588,3133737.396
589,9507557.552
590,-3540271.288
591,3674930.391
592,6222550.537
593,4849195.888
594,5189614.692
595,2091102.818
596,3709469.836
597,5549621.953
598,-194900.5875
599,4619711.992
600,12244210.26
601,6954944.37
602,7765440.834
603,7799455.747
604,6207622.769
605,2764633.659
606,4563468.706
607,6363263.456
608,7315715.995
609,5366241.19
610,7249217.786
611,1399647.675
612,6760829.994
613,9412669.096
614,10391308.66
615,4452623.716
616,11053822.92
617,6777331.767
618,9885565.572
619,15579133.39
620,5976913.966
621,7622727.964
622,-8126436.305
623,8322144.852
624,7291639.257
625,20438786.33
626,8692465.463
627,7952908.346
628,12723394.1
629,6729624.676
630,10245759.88
631,-6803318.457
632,11685687.55
633,9752636.262
634,4232751.886
635,3233171.391
636,3752419.839
637,4587560.568
638,6047104.575
639,18771951.55
640,12746524.7
641,3019050.896
642,-4122204.729
643,-3216537.8
644,7530686.951
645,-1720612.678
646,6939087.349
647,6407364.661
648,10287566.81
649,-8094829.291
650,3437523.745
651,2300726.7
652,9775157.391
653,9083235.06
654,4962231.708
655,7484275.014
656,7530131.009
657,4067757.382
658,19495675.63
659,-3852946.228
660,10949571.94
661,14052893.35
662,7591071.964
663,4289550.951
664,6047494.955
665,2179832.687
666,9370067.834
667,3117273.476
668,6157294.66
669,4790381.622
670,11305180.71
671,7909663.363
672,5586964.513
673,2306308.121
674,5945502.02
675,5185695.668
676,3116982.66
677,5889564.823
678,5353437.936
679,3006818.363
680,6009466.918
681,10183797.84
682,4334606.326
683,8512985.273
684,5222982.18
685,10694454.56
686,2341509.388
687,631650.1398
688,10631670.33
689,-3954188.008
690,9182349.591
691,3170052.997
692,5581251.915
693,2746248.08
694,6384076.627
695,-22662485.48
696,7158115.377
697,6151395.733
698,4400633.869
699,5940063.514
700,9613682.117
701,7172871.528
702,5806030.812
703,13661901.93
704,9104281.773
705,9337590.14
706,8249334.584
707,10506170.53
708,5035791.822
709,6884465.808
710,4101340.603
711,13362642.48
712,6197304.683
713,2197253.237
714,7585153.387
715,1365300.587
716,3501924.368
717,4205441.881
718,672717.9039
719,1704907.392
720,9431264.34
721,7754800.709
722,3102656.588
723,6366007.459
724,9876928.885
725,5489682.828
726,6506899.107
727,7812889.7
728,3512497.259
729,5316467.679
730,1745275.016
731,4953764.473
732,7409692.249
733,5093555.382
734,17657556.5
735,-647291.4703
736,1891886.999
737,7312772.289
738,5924373.805
739,2119273.504
740,9576652.441
741,5970401.423
742,-3143895.037
743,4561357.122
744,9642811.587
745,10103374.79
746,4821865.847
747,6234104.543
748,5366491.951
749,10458711.81
750,7722383.997
751,6189960.442
752,8219802.639
753,5458410.906
754,4766632.076
755,3160296.3
756,4303743.689
757,8979995.354
758,7667955.76
759,9634771.687
760,7081719.585
761,2363112.319
762,8880843.483
763,1302128.963
764,8425000.925
765,10252384.77
766,4437798.816
767,6955183.286
768,5890411.496
769,5353537.665
770,-3815336.514
771,6013685.25
772,14881707.05
773,-2209554.027
774,1265477.682
775,6462243.04
776,5110718.695
777,5211923.157
778,-1422639.626
779,8008453.706
780,594963.3758
781,8147464.732
782,13530354.15
783,5615695.499
784,25777708.74
785,14466385.92
786,4255920.295
787,6630082.113
788,3047237.656
789,9234918.196
790,7610031.006
791,12848223.64
792,4936685.306
793,6555876.754
794,13534146.81
795,11072890.22
796,4438776.737
797,8324186.044
798,992362.4582
799,7188984.428
800,9742621.621
801,8320932.755
802,-333711.8954
803,7975082.577
804,4066766.255
805,2200730.56
806,9590172.323
807,12386643.2
808,5322014.776
809,5976851.557
810,6111215.872
811,8401910.55
812,5196631.74
813,7227229.807
814,1920287.279
815,6985816.673
816,9114669.596
817,4799406.938
818,5323005.642
819,841814.1097
820,12277085.75
821,6790705.576
822,-2321235.241
823,7166962.655
824,14110035.66
825,5966276.804
826,7323596.172
827,2949961.889
828,10381137
829,2975784.193
830,9168687.101
831,16211319.08
832,8855552.074
833,3183075.08
834,7559676.361
835,7283446.837
836,4485775.259
837,13806446.25
838,6585007.795
839,3599018.28
840,9622173.516
841,1351495.723
842,4582931.211
843,3738862.652
844,8742449.196
845,11110935.96
846,10966471.92
847,-7485766.338
848,6491043.187
849,9109156.368
850,4189564.843
851,10457133.2
852,2020532.858
853,4848243.649
854,4987379.439
855,8876108.981
856,13666965.24
857,-4883333.662
858,-187293.8638
859,4447864.146
860,723953.0878
861,8034797.379
862,5663503.893
863,8666867.274
864,8265481.038
865,10387169
866,5598598.737
867,4796057.2
868,7228957.063
869,-7438770.721
870,3963363.456
871,6630584.201
872,5149466.283
873,9764179.235
874,16409977.73
875,6070461.362
876,4182046.562
877,8816235.527
878,5677877.178
879,1298173.912
880,-70030.26341
881,3539378.887
882,7311199.009
883,8450594.74
884,8699473.445
885,16312232.06
886,4403331.971
887,12542310.07
888,6784202.278
889,-105102.6367
890,7161572.465
891,9547380.445
892,9480480.878
893,3632140.49
894,12664359.33
895,3389850.98
896,7560929.254
897,6906837.928
898,6725060.344
899,8408488.717
900,6917851.558
901,5337979.561
902,4222154.741
903,5271835.792
904,11062822.22
905,4412164.009
906,6414791.043
907,8995433.781
908,10254484.13
909,5392125.537
910,6468998.683
911,9890715.117
912,7253238.654
913,8225218.648
914,7294732.625
915,4282357.785
916,5157013.884
917,14091533.63
918,7296295.668
919,-354429.9193
920,8241540.973
921,705416.9227
922,36082862.98
923,891276.7788
924,3807090.578
925,5013962.72
926,2961748.876
927,7730072.492
928,9915507.993
929,5941550.206
930,9499264.504
931,3418059.78
932,5310085.654
933,10631774
934,4649399.959
935,5002464.26
936,5351073.916
937,3713883.701
938,11571683.98
939,9725418.181
940,12134798.59
941,1505497.521
942,-7870110.362
943,9314146.591
944,4441261.617
945,7500767.086
946,7073569.187
947,3544493.781
948,4013234.765
949,5150746.185
950,9441890.713
951,4181028.786
952,4894922.049
953,15323459.87
954,-4688450.087
955,10870324.67
956,9420674.655
957,-3241272.936
958,-9006236.984
959,8854922.142
960,16057034.95
961,2676263.05
962,8310042.723
963,3454764.137
964,13185842.58
965,9555581.324
966,-3029291.152
967,5160805.491
968,6750340.421
969,6729736.375
970,2746413.809
971,4724004.514
972,939341.8902
973,2515290.136
974,8472256.606
975,5408477.991
976,6578861.932
977,8686637.848
978,4889432.063
979,17850682.99
980,9990402.357
981,5504559.125
982,25418508.35
983,5436874.032
984,10175427.32
985,6209698.369
986,-3369234.195
987,11945089.12
988,8276218.522
989,6476680.9
990,8975227.802
991,1883549.164
992,5371224.955
993,16503743.26
994,8047300.459
995,3853113.566
996,7534303.078
997,7532212.905
998,2066479.455
999,11555393.53
1000,13086292.48
1001,7958603.537
1002,7286575.087
1003,6629702.353
1004,6948346.892
1005,13300137.48
1006,28699151.89
1007,-2658918.332
1008,7007834.677
1009,-948267.1467
1010,5078866.52
1011,12075473.9
1012,5862743.521
1013,1307623.928
1014,10679833.06
1015,4376690.41
1016,7745674.026
1017,-19477904.46
1018,607860.3326
1019,7219648.261
1020,13337290.37
1021,7910167.011
1022,11153103.8
1023,6504000.092
1024,7033199.883
1025,6306948.641
1026,2994786.037
1027,13779055.44
1028,7806520.978
1029,6738148.224
1030,8068265.892
1031,3057667.822
1032,3697394.337
1033,9558936.429
1034,15134060.39
1035,6292465.481
1036,-2344882.488
1037,19164894.84
1038,6045795.676
1039,7290215.316
1040,6117298.86
1041,8442032.942
1042,4309054.039
1043,7460608.279
1044,5882850.228
1045,11801217.12
1046,7649494.808
1047,822652.0685
1048,6863658.457
1049,2254008.685
1050,2066393.795
1051,6094802.923
1052,2067025.496
1053,7553638.645
1054,9466324.643
1055,-840856.4491
1056,11863180.08
1057,1005025.547
1058,6781266.164
1059,8878163.994
1060,11968417.79
1061,4557683.897
1062,6444963.494
1063,15429492.27
1064,7518907.625
1065,6092580.469
1066,9015427.178
1067,8807563.596
1068,8346791.586
1069,825723.7696
1070,5506689.737
1071,509478.3064
1072,11027620.59
1073,-3555849.954
1074,-1769277.987
1075,13866228.39
1076,8827001.409
1077,4252775.672
1078,3904711.013
1079,8228334.909
1080,5103045.736
1081,9954351.892
1082,5711743.565
1083,6795111.023
1084,4996365.063
1085,2559020.031
1086,7226744.37
1087,-936850.2475
1088,7690733.223
1089,7291277.827
1090,8782569.773
1091,8128094.211
1092,-2947840.428
1093,7140900.572
1094,11053623.1
1095,5544311.45
1096,3628835.409
1097,803792.6166
1098,7929184.07
1099,11665512.36
1100,13555551.32
1101,10566819.32
1102,4861008.918
1103,9839122.627
1104,10819209.58
1105,7282083.759
1106,3207753.668
1107,971221.6934
1108,6920159.243
1109,19636637.66
1110,7904721.433
1111,4954464.55
1112,3726217.589
1113,7106838.287
1114,8090805.302
1115,3763356.908
1116,5752429.87
1117,7530317.333
1118,7256439.891
1119,4841373.312
1120,9068436.532
1121,19396846.66
1122,11406334.79
1123,-758480.2002
1124,13633138.12
1125,6393154.699
1126,7508579.339
1127,7426430.449
1128,6831374.185
1129,16748997.53
1130,7187528.877
1131,5266216.272
1132,9599668.56
1133,5984051.654
1134,17691982.36
1135,2337550.831
1136,8632824.458
1137,9885212.661
1138,9493032.431
1139,7192131.265
1140,12073708.95
1141,14321606.98
1142,5469361.412
1143,1288510.34
1144,7127020.984
1145,3174938.096
1146,-4320496.256
1147,10932672.53
1148,2729017.486
1149,12179844.23
1150,3041594.042
1151,1755493.662
1152,11044649.43
1153,6242981.071
1154,4036923.231
1155,4986715.171
1156,4113725.082
1157,7331665.769
1158,6215844.824
1159,3304257.722
1160,2419804.241
1161,5764215.966
1162,13521278.91
1163,9864923.409
1164,9497575.641
1165,6792394.472
1166,9164967.314
1167,5010181.241
1168,7474480.835
1169,9743257.796
1170,7809572.115
1171,5490349.938
1172,3434369.769
1173,8481224.506
1174,5391735.572
1175,7229273.586
1176,3864157.531
1177,7443496.781
1178,-26742970.33
1179,27012288.89
1180,14801671.96
1181,6358657.189
1182,6971661.025
1183,5959151.631
1184,7324356.658
1185,3801078.993
1186,9904416.341
1187,4518137.329
1188,12744971.78
1189,8670868.016
1190,4394748.246
1191,4395189.159
1192,9923299.712
1193,4128983.141
1194,6860640.406
1195,3811979.269
1196,5492488.733
1197,12212226.18
1198,3998676.822
1199,12495693.44
1200,10915371.26
1201,9397056.371
1202,-13030340.33
1203,2873376.814
1204,2025047.274
1205,5800120.089
1206,2692138.274
1207,29336751.56
1208,8699944.743
1209,5536856.119
1210,5812059.03
1211,10245385.36
1212,9883519.831
1213,8218707.241
1214,8429893.796
1215,12218087.79
1216,12089126.69
1217,875263.9914
1218,8894612.37
1219,14238219.1
1220,527886.295
1221,7753928.265
1222,8753102.953
1223,12412032.23
1224,5485493.546
1225,8199555.696
1226,7931432.22
1227,11550338.86
1228,16757080.05
1229,9633875.397
1230,11500843.48
1231,7746852.522
1232,11519521.7
1233,9374419.117
1234,10264446.04
1235,5487589.783
1236,4060596.362
1237,5496711.174
1238,7490720.948
1239,9382959.041
1240,-28964.7795
1241,4126940.818
1242,9810479.646
1243,6523323.34
1244,5185324.242
1245,10576314.05
1246,8020462.001
1247,8597033.453
1248,8377188.444
1249,5761342.262
1250,8392221.303
1251,-154803.0151
1252,2843089.789
1253,-803222.2823
1254,7690353.122
1255,5562757.042
1256,-577218.9886
1257,5762213.587
1258,7781776.342
1259,14202645.87
1260,7309556.803
1261,7184114.599
1262,20145522.64
1263,1851248.729
1264,7333950.812
1265,8041176.654
1266,3581135.583
1267,5243470.748
1268,9781806.262
1269,5909721.809
1270,4676769.339
1271,10557438.97
1272,11167232.36
1273,654761.7646
1274,2787671.367
1275,9975997.018
1276,5221982.101
1277,3400144.652
1278,5370047.746
1279,7231550.761
1280,6354244.217
1281,6880232.358
1282,9544848.695
1283,-10911076.86
1284,6382427.125
1285,5794479.521
1286,4099055.806
1287,-14546398.49
1288,3743468.865
1289,7338708.764
1290,5243853.062
1291,4941796.391
1292,10915255.2
1293,11099414.65
1294,13883235.28
1295,4455517.556
1296,10209271.19
1297,4367977.98
1298,4217527.774
1299,7602535.398
1300,7341755.418
1301,5733015.797
1302,11071904.2
1303,7112011.056
1304,10489593.69
1305,7780560.271
1306,11357972.37
1307,4989048.864
1308,10900840.99
1309,11346432.62
1310,6627687.345
1311,11156590.52
1312,4035218.504
1313,7359506.6
1314,9215988.839
1315,6124307.231
1316,6557879.939
1317,7790155.251
1318,11805202.89
1319,10040006.47
1320,5967707.814
1321,6199236.131
1322,10159949.22
1323,4805471.466
1324,10516646
1325,2301873.608
1326,8432354.461
1327,8222787.734
1328,8695319.699
1329,3594512.393
1330,9192447.546
1331,4652606.337
1332,19553861.62
1333,6731492.586
1334,8652651.582
1335,11113016.95
1336,5284471.324
1337,-3210815.957
1338,7012851.367
1339,3484340.765
1340,4507109.081
1341,9751062.031
1342,7358408.617
1343,3267459.141
1344,11485577.06
1345,2505616.364
1346,5686881.473
1347,4546872.036
1348,6015171.201
1349,3334868.48
1350,4029611.238
1351,8523511.794
1352,7335259.596
1353,-103566.2984
1354,7221351.837
1355,8076710.883
1356,6524915.178
1357,1088149.34
1358,6798197.841
1359,6788742.069
1360,182047.581
1361,12065998.81
1362,6573177.131
1363,7533593.284
1364,7610641.716
1365,7597758.974
1366,7031883.741
1367,10515314.64
1368,5984341.153
1369,11812036.14
1370,8499638.264
1371,8296018.915
1372,13327440.79
1373,4936041.396
1374,3563378.526
1375,8565388.545
1376,9782857.85
1377,11730323.47
1378,7631546.408
1379,6559264.276
1380,10415714.79
1381,8006048.594
1382,7615578.697
1383,11075644.04
1384,6251125.455
1385,8362730.573
1386,5550843.572
1387,3610658.793
1388,1732385.771
1389,2864409.506
1390,7353784.981
1391,5829687.75
1392,4690042.457
1393,8844737.42
1394,7401864.08
1395,398375.3876
1396,5398049.654
1397,10062914.99
1398,8363000.329
1399,4920005.451
1400,30233895.7
1401,5248522.736
1402,11131833.46
1403,11229300.92
1404,12821469.69
1405,10260521.38
1406,7504559.567
1407,13701614.21
1408,6994048.413
1409,7624405.821
1410,6109390.122
1411,8067611.478
1412,9938662.071
1413,7633329.81
1414,3811186.682
1415,13333030.24
1416,12343999.27
1417,4297135.711
1418,11538019.08
1419,11807630.37
1420,16895451.55
1421,2261051.842
1422,5014871.214
1423,7875258.687
1424,2765162.339
1425,-6313044.189
1426,3975673.734
1427,5505838.498
1428,8679018.415
1429,7952306.877
1430,9016187.489
1431,6765059.764
1432,8346214.897
1433,9964800.424
1434,5297023.209
1435,9007586.249
1436,10598836.6
1437,24066215.44
1438,8879738.496
1439,4826868.353
1440,7789589.736
1441,10103233.76
1442,8892401.172
1443,11767165.25
1444,9188480.256
1445,1340413.611
1446,139637.2964
1447,6608074.908
1448,15514984.88
1449,7181075.731
1450,6186161.506
1451,699095.8951
1452,6420639.531
1453,-7408747.78
1454,8483509.175
1455,3619874.177
1456,12158193.26
1457,7865878.744
1458,9681179.919
1459,4267299.946
1460,-7248929.837
1461,9633848.301
1462,18790952.88
1463,-497152.9764
1464,6593765.213
1465,8093909.137
1466,9705298.722
1467,13764830.95
1468,15293345.78
1469,7649259.219
1470,4343780.902
1471,4396285.387
1472,8799854.393
1473,5010772.912
1474,9634195.582
1475,6676923.397
1476,9877442.939
1477,16456887.72
1478,6117132.769
1479,10448932.67
1480,7428218.345
1481,9532448.817
1482,3933895.22
1483,11712846.38
1484,15801063.17
1485,11837250.85
1486,3164698.504
1487,8438163.464
1488,4653144.076
1489,8489668.924
1490,4425935.051
1491,4383875.412
1492,-8722154.005
1493,6338315.136
1494,8903849.368
1495,7155699.082
1496,10530630.47
1497,11004576.93
1498,2483287.8
1499,8190180.106
1500,8917890.965
1501,7579861.433
1502,9753923.457
1503,7279877.622
1504,8319503.428
1505,6068856.825
1506,8246690.449
1507,5841134.779
1508,5836045.258
1509,15977332.88
1510,7095849.539
1511,7891195.138
1512,9438780.447
1513,10362096.7
1514,5586940.401
1515,12852793.58
1516,6752078.155
1517,11237305.46
1518,11748063.24
1519,11335482.99
1520,15279478.45
1521,5806910.946
1522,12240355.69
1523,9603650.871
1524,6328044.52
1525,5384115.351
1526,17260375.9
1527,5077358.541
1528,5766057.021
1529,11465264.99
1530,16675393.01
1531,10474250.13
1532,5761681.272
1533,7128307.02
1534,3790568.945
1535,15322232.85
1536,8512820.131
1537,8601796.32
1538,4668365.198
1539,5485367.117
1540,8388447.605
1541,728479.7038
1542,6444635.768
1543,7207889.302
1544,12640444.39
1545,5064867.835
1546,2947774.404
1547,2814851.876
1548,10514592.62
1549,7052012.688
1550,5047633.065
1551,9659758.853
1552,2264866.572
1553,7601911.746
1554,9408101.9
1555,20285291.82
1556,3695495.23
1557,46454.55005
1558,8548073.529
1559,7083683.042
1560,11139732.45
1561,9258787.071
1562,4897598.007
1563,2836382.905
1564,7810024.012
1565,14251345.1
1566,4802847.125
1567,5676942.831
1568,3019677.416
1569,4524260.812
1570,5452763.503
1571,13529251.31
1572,8613259.863
1573,4201702.898
1574,4944757.681
1575,4808583.78
1576,5328055.422
1577,4826481.327
1578,5758140.257
1579,8311088.808
1580,3731510.572
1581,8981191.459
1582,7897152.651
1583,1488793.333
1584,10672265.56
1585,2006860.198
1586,8137285.369
1587,11904758.57
1588,11847085.41
1589,8939447.085
1590,8686598.802
1591,4581541.623
1592,9796640.156
1593,6921814.286
1594,3774424.539
1595,7916446.461
1596,5465931.728
1597,4047052.493
1598,5650001.142
1599,8146193.648
1600,7800625.442
1601,5078685.604
1602,16471103.11
1603,9556074.259
1604,10342680.71
1605,11171164.68
1606,-3029496.169
1607,6288852.658
1608,1792276.04
1609,10355876.55
1610,-3206424.389
1611,4646664.528
1612,8807054.697
1613,7011781.535
1614,4826326.56
1615,12851800.24
1616,11558946.74
1617,2751480.592
1618,5897605.388
1619,12626144.23
1620,7872741.268
1621,6140406.203
1622,10488633.52
1623,-839218.9296
1624,5610678.232
1625,6861189.054
1626,7789049.246
1627,9503832.444
1628,2505328.383
1629,6892344.26
1630,8354497.198
1631,9162524.609
1632,10626579.41
1633,9535793.347
1634,13380230.67
1635,19270946.93
1636,10727271.1
1637,6823502.679
1638,3910466.891
1639,-3498970.19
1640,7189345.979
1641,2820622.056
1642,12873785.65
1643,19951424.97
1644,1547989.834
1645,7947962.843
1646,4548699.159
1647,17368963.65
1648,5649986.826
1649,4025995.971
1650,1676459.036
1651,9011050.178
1652,8018486.609
1653,5821201.14
1654,7866352.145
1655,5393437.011
1656,9547029.147
1657,7861265.46
1658,4028453.461
1659,7625617.729
1660,685194.5053
1661,8984475.749
1662,3794606.116
1663,6645775.495
1664,9116261.037
1665,7875378.812
1666,6957069.318
1667,2319219.574
1668,8876161.216
1669,9440332.737
1670,3855473.364
1671,549696.7589
1672,5412033.126
1673,10508230.59
1674,3632437.539
1675,13151477.65
1676,8217138.188
1677,7126951.012
1678,9387041.605
1679,6642048.038
1680,-2626286.852
1681,3927465.023
1682,3454875.464
1683,11597345.94
1684,1722927.431
1685,-3767623.925
1686,6078870.983
1687,24463407.4
1688,4371977.886
1689,6657029.319
1690,6458742.442
1691,12178798.12
1692,9043432.441
1693,27966170.15
1694,11259213.87
1695,8203438.786
1696,5919850.329
1697,11473324.97
1698,8514008.102
1699,5407835.712
1700,1719956.886
1701,4963600.318
1702,7657129.886
