Id,Prediction
211,6694142.738
212,4049642.314
213,4114847.994
214,7739102.064
215,3249685.143
216,6361325.437
217,6305214.714
218,5809077.094
219,3421217.183
220,6988070.613
221,7397984.87
222,6670513.183
223,6166416.076
224,5579539.754
225,6037145.143
226,3909334.51
227,7755751.851
228,3734390.507
229,4643033.075
230,6581727.786
231,6249905.571
232,6804016.128
233,5954839.669
234,4217726.032
235,6615274.943
236,5605288.036
237,3968431.137
238,6047354.527
239,4051923.309
240,5992546.616
241,6217663.226
242,4234169.75
243,4853574.617
244,5080219.775
245,6988635.96
246,5770606.599
247,6550374.129
248,5931837.826
249,5771217.22
250,3993204.953
251,5311514.365
252,6503130.356
253,4133388.806
254,7133780.07
255,4026088.786
256,4568701.213
257,5815300.779
258,4062204.429
259,5681583.394
260,4375080.796
261,7374429.5
262,4736046.723
263,4362181.378
264,2936224.8
265,4216757.502
266,5238483.368
267,7677586.169
268,4638280.843
269,4080667.152
270,4773567.166
271,3857613.779
272,6094845.179
273,5548853.908
274,5011196.951
275,6092665.375
276,6733177.846
277,5679219.044
278,5735151.007
279,5708827.561
280,4914684.126
281,5742266.679
282,4354845.347
283,6065495.066
284,4859636.725
285,4431678.214
286,4113621.266
287,5796922.239
288,5521187.727
289,4344546.221
290,4365050.27
291,4349034.381
292,3861654.738
293,6288073.015
294,4742426.637
295,6802855.714
296,7076743.518
297,5486536.508
298,6607381.185
299,6287568.928
300,4866483.107
301,4729063.267
302,6296422.681
303,7041198.155
304,5553521.161
305,6197605.733
306,4226788.823
307,5605049.128
308,3434312.321
309,4567764.005
310,5893212.055
311,6172108.452
312,4016358.666
313,5928169.905
314,4178221.213
315,3880106.246
316,3253509.25
317,5432767.429
318,6711267.31
319,4333560.51
320,4423741.779
321,3988020.743
322,5900249.622
323,6923639.088
324,3705993.897
325,4828440.536
326,6365281.351
327,4171564.818
328,4745769.219
329,5668224.745
330,6943221.661
331,6897926.381
332,6273410.14
333,6137681.022
334,5634457.779
335,5544211.624
336,5429106.072
337,7190309.631
338,4679702.193
339,4249934.214
340,4527816.536
341,4677122.564
342,6948468.464
343,4622288.119
344,6072418.108
345,4230688.635
346,4116389.104
347,6237811.938
348,3709743.536
349,6768429.025
350,4251591.766
351,5773756.276
352,7292933.928
353,4156775.554
354,4302902.157
355,5110146.274
356,3795673.586
357,4246790.982
358,7270809.631
359,7211487.209
360,6093384.448
361,6436630.226
362,5522323.262
363,5864547.167
364,11342815.93
365,4611035.5
366,4274978.5
367,5690630.376
368,5706782.119
369,5785513.775
370,6283477.79
371,5438623.244
372,6144055.631
373,8406786.29
374,4086499.393
375,3833764.723
376,5758492.226
377,4202473.564
378,5248903.476
379,4330973.74
380,5968270.696
381,4167259.28
382,4548787.667
383,5098705.909
384,4121117.552
385,6738563.949
386,3814499.917
387,6374890.094
388,4519578.129
389,5265353.85
390,5942191.782
391,3769604.857
392,3999009.514
393,6139818.799
394,5111172.785
395,3860462.479
396,6537407.443
397,6289256.394
398,6460318.322
399,7075310.606
400,5303000.036
401,4193819.948
402,4167783.891
403,6583306.585
404,4608948.426
405,4295804.511
406,5932466.601
407,4703760.469
408,3173684.063
409,4021879.895
410,4572852.667
411,4085582.393
412,5230852.433
413,6759283.213
414,5313326.714
415,4922143.617
416,6740786.662
417,3237903.982
418,5404321.97
419,3382623.046
420,4979268.345
421,4474480.66
422,6652019.702
423,4175804.981
424,4112592.387
425,4178799
426,4605477.372
427,4126135.117
428,3826553.655
429,4231722.554
430,5353416.893
431,5413829.884
432,3692385.218
433,4617055.107
434,3707371.959
435,4874726.981
436,4026876.26
437,3936684.604
438,3703606.857
439,6322820.625
440,4329579.113
441,4376656.549
442,5425682.405
443,7374465.322
444,5558459.214
445,8420820.05
446,8022760.928
447,4843589.378
448,6550740.042
449,8517193.202
450,6539282.293
451,5074025.416
452,4438431.399
453,4452334.159
454,4776210.208
455,5196665.853
456,3894660.929
457,6290628.139
458,5350580.103
459,3678671.72
460,5186229.653
461,4569324.113
462,6914079.317
463,4289132.893
464,6372028.216
465,5912484.371
466,7197528.75
467,4082972.176
468,3891369.958
469,5815795.676
470,5672719.964
471,6054545.279
472,5759368.709
473,5613648.992
474,5436152.077
475,5716954.896
476,5348004.076
477,5124968.374
478,6021571.875
479,6096804.154
480,4101750.617
481,10513422.98
482,4388148.107
483,6490026.506
484,4900648.396
485,3688007.025
486,4560165.104
487,7220708.687
488,5369922.664
489,4466824.321
490,6918829.744
491,3789889.428
492,4758405.116
493,4710468.159
494,5833800.957
495,5400692.399
496,6270533.023
497,5875007.179
498,4542913.04
499,5851638.94
500,4923059.375
501,3675797.376
502,4961790.822
503,4950179.211
504,4463160.261
505,4160510.978
506,3732026.386
507,4436389.622
508,3843813.732
509,6093600.794
510,4754921.707
511,4808504.836
512,3234397.702
513,7531017.536
514,5804113.733
515,3322847.747
516,4080124.02
517,5401570.886
518,4686882.519
519,4105800.503
520,4947424.92
521,6706741.893
522,5051358.747
523,5215381.64
524,4078095.782
525,5389866.415
526,7258944.893
527,4593135.637
528,7107459.542
529,4721320.747
530,5910948.56
531,4487806.589
532,6061262.268
533,4097246.645
534,6537849.315
535,5400836.679
536,5050486
537,3675135.536
538,5179213.965
539,6920451.845
540,5103951.58
541,4150954.393
542,4293852.286
543,5739176.163
544,3897757.154
545,4487127.393
546,3822395.585
547,5606139.667
548,4817811.435
549,5465274.538
550,5584834.994
551,5124994.042
552,5707231.452
553,5422880.379
554,4312210.521
555,5752993.165
556,4007448.654
557,6051689.078
558,6280531.733
559,4350264.89
560,5758137.263
561,6481260.903
562,3488905.929
563,4414043.914
564,3627521.85
565,6108282.067
566,4449756.926
567,6836920.966
568,4894721.6
569,4207809.964
570,7662804.479
571,5352510.5
572,5242609.714
573,5291116.124
574,5257522.227
575,4584136.87
576,12272396.11
577,5384977.143
578,5230467.687
579,4187028.285
580,4195869.08
581,7072750.189
582,4662530.343
583,5763759.801
584,6451664.946
585,6636331.321
586,5797620.619
587,5832259.015
588,6114952.354
589,5488319.341
590,4548934.071
591,4312659.052
592,6174930.459
593,3744737.096
594,5977473.99
595,5437439.845
596,4106796.506
597,4334212.036
598,4183191.14
599,7111871.177
600,7039165.156
601,5008824.077
602,6211659.232
603,3308893.868
604,3456921.168
605,4232795.171
606,3458639.107
607,5733890.833
608,4424647.071
609,6390338.524
610,7477658.409
611,2871710.321
612,6474103.55
613,5127794.986
614,6379721.171
615,4245024.75
616,6439899.438
617,6150833.82
618,7785399.771
619,4575996.359
620,5567506.181
621,12296662.56
622,4477442.089
623,4560966.271
624,4088226.643
625,6507334.493
626,4771425.339
627,4732338.467
628,4090525.098
629,4474413.071
630,7279422.082
631,6658348.417
632,5710194.408
633,6109384.535
634,3423870.886
635,4168497.867
636,7015587.637
637,4318662.098
638,4614824.821
639,6348952.648
640,4464443.835
641,6548383.232
642,3950528.453
643,4419468.19
644,6420857.955
645,3888657.743
646,5977689.836
647,5709645.029
648,4448154.845
649,4278152.613
650,3512473.283
651,5633364.881
652,7120352.156
653,4935034.796
654,4826886.131
655,6635739.653
656,4906321.535
657,4385072.541
658,5941815.963
659,4021392.369
660,6942191.786
661,6837336.05
662,6656250.542
663,6432704.417
664,4408123.786
665,4014729.146
666,5753129.363
667,4144318.02
668,6226657.766
669,5231385.857
670,6929314.089
671,6322377.013
672,3608351.386
673,5098945.662
674,6870271.071
675,3478876.632
676,4615099.759
677,3777227.493
678,4930110.733
679,6189849.68
680,3849036.357
681,5905007.355
682,3988918.071
683,4199586.271
684,3834618.019
685,5061305.25
686,4012798.857
687,3407996.463
688,4903655.914
689,4305079.821
690,5611530.469
691,4303070.738
692,4294347.375
693,3940871.211
694,4428986.036
695,4148883.677
696,5344056.97
697,6464013.802
698,5566806.157
699,3599711.35
700,6363275.129
701,6161853.806
702,5962392.473
703,5630381.404
704,6349039.95
705,6865850.589
706,6028441.086
707,5086224.264
708,7041550.257
709,4278617.447
710,6089151.154
711,7159485.286
712,6133321.809
713,4674660.824
714,4755020.912
715,5136063.696
716,3994022.465
717,4139067.662
718,5291684.332
719,7228602.165
720,5896820.893
721,7500411.105
722,4405718.824
723,4035913.31
724,5259348.996
725,6166006.072
726,3210817.446
727,5871162.921
728,5646476.127
729,3978855.179
730,4301892.333
731,5706453.344
732,4136391.287
733,8648963.143
734,5777229.536
735,3802451.997
736,4101625.275
737,4771769.95
738,3683921.179
739,3756263.548
740,4486940.807
741,4194212.717
742,5940634.748
743,4121214.521
744,6308749.974
745,4942060.262
746,3962719.383
747,4538830.926
748,4415569.009
749,6087032.051
750,7800934.607
751,3922464.781
752,5377966.973
753,3036266.157
754,3983524.171
755,5212303.76
756,4290398.762
757,5668995.647
758,3865981.421
759,6767578.671
760,5252433.14
761,5396792.006
762,3548934.214
763,5754303.152
764,6846182.332
765,5390583.153
766,4081294.381
767,3618898.231
768,5436985.609
769,4163788.394
770,4251508.444
771,4285131.95
772,5962109.439
773,4272580.677
774,4318777.064
775,6124877.055
776,4705932.988
777,4157330.357
778,4027223.48
779,4492415.3
780,3490363.375
781,4474010.119
782,4670417.561
783,3724875.332
784,7780528.071
785,3953095.756
786,4691703.446
787,5556472.723
788,6285330.431
789,6338329.454
790,4968136.815
791,5985087.286
792,5511821.266
793,3721327.193
794,4254635.161
795,6514575.926
796,3553060.629
797,4637984.676
798,5746933.863
799,6805414.183
800,4351342.971
801,10095583.61
802,4281759.616
803,5316053.252
804,6527892.784
805,4283535.463
806,6044776.836
807,4978228.817
808,5826185.689
809,3744538.35
810,6330427.619
811,5363946.393
812,5269828.443
813,4088170.973
814,3515425.344
815,5690827.333
816,5820761.216
817,4211093.439
818,4288203.942
819,3521293.203
820,6264993.33
821,5870463.99
822,4131396.895
823,5581348.78
824,4939409.731
825,5570257.726
826,5939166.952
827,3586870.146
828,6490176.164
829,4788488.697
830,6710961.607
831,8360801.464
832,7862045.64
833,6178055.554
834,5535387.953
835,6173076.821
836,3107490.522
837,4903847.089
838,6284156.226
839,3399775.893
840,4636908.321
841,4968988.713
842,4623079.583
843,4480383.204
844,4375721.49
845,4252919.677
846,6000112.844
847,4477542.828
848,4364393.501
849,4123336.182
850,4257389.367
851,5705437.769
852,9917654.635
853,4178104.292
854,4317423.256
855,4828355.452
856,6198185.539
857,4137315.264
858,4449944.036
859,7275214.882
860,4033268.308
861,6331483.97
862,4275508.5
863,6032071.537
864,7091698.44
865,11103780.32
866,5198305.275
867,4238360.357
868,4987696.486
869,4618777.345
870,3118099.429
871,5518475.774
872,4625567.832
873,5838092.016
874,4645048.891
875,3396349.025
876,4438746.357
877,7146763.943
878,4189355.395
879,5114608.44
880,4315057.953
881,4347278.108
882,6296601.922
883,5574858.577
884,5467183.12
885,5833271.239
886,4627823.121
887,5985674.397
888,3031902.929
889,4736971.294
890,3700545.796
891,4993296.155
892,6506029.937
893,4404593.641
894,6592679.472
895,5541925.395
896,4590428.076
897,4913656.345
898,5046181.96
899,6279803.946
900,3986751.408
901,6837786.903
902,5150674.568
903,5746450.042
904,3173541.013
905,5784374.99
906,7036010.748
907,5505925.773
908,5525002.007
909,5365511.678
910,5854939.765
911,4903744.753
912,5944922.284
913,4726017.707
914,5437305.868
915,4524068.489
916,2778440.107
917,6629782.149
918,4005180.814
919,4536118.598
920,5685222.462
921,4433473.339
922,5098295.495
923,5691801.044
924,5748911.602
925,7164868.114
926,6318119.836
927,4409016.502
928,7301378.236
929,5781076.116
930,5662228.719
931,3455804.506
932,4727860.131
933,7686114.689
934,4732202.434
935,4385659.678
936,3312968.91
937,5869617.257
938,3991307.964
939,6970195.531
940,5688579.095
941,4692759.107
942,4171074.497
943,6255553.4
944,7633876.905
945,3099633.071
946,6612113.978
947,4143083.713
948,5394182.144
949,5416356.898
950,6362250.258
951,4045970.705
952,4382509.214
953,5420986.538
954,5369901.332
955,4343631.654
956,6379088.658
957,10840843.95
958,4270248.458
959,5300791.993
960,4740795.066
961,5934768.919
962,6648170.445
963,5588092.461
964,6801196.326
965,4150318.06
966,4805670.824
967,4696366.908
968,5276810.268
969,4520530.232
970,3976581.562
971,3772465.559
972,3886562.06
973,3687894.136
974,4875288.074
975,4334328.649
976,4018343.604
977,5894879.401
978,4855255.605
979,8069562.143
980,5715994.464
981,3038681.143
982,4349133.383
983,6258252.987
984,9279589.446
985,4763050.034
986,3688589.564
987,4798668.359
988,6372760.845
989,4527097.339
990,9957386.679
991,3223349.115
992,5774904.311
993,6375329.407
994,4718415.913
995,3754078.687
996,5161988.786
997,5882121.733
998,3846639.25
999,6300803.179
1000,5634282.561
1001,7548051.619
1002,5074677.084
1003,5092525.174
1004,4311813.84
1005,6874318.244
1006,6264897.147
1007,6672037.02
1008,3270562.107
1009,4495019.231
1010,4371326.794
1011,6376598.693
1012,5965244.169
1013,4041435.512
1014,6260466.929
1015,4694975.761
1016,6320813.273
1017,4027791.411
1018,4397446.519
1019,5531437.786
1020,6621917.875
1021,5750291.495
1022,6349130.425
1023,3514218.76
1024,6771526.071
1025,3842746.117
1026,4534620.927
1027,5933508.027
1028,6055159.051
1029,5799765.394
1030,6759669.47
1031,5765196.257
1032,3575077.776
1033,6850273.989
1034,5991644.466
1035,4574404.673
1036,4938355.981
1037,5714484.321
1038,5239026.717
1039,6024609.919
1040,3991893.287
1041,3376926.118
1042,3088798.203
1043,4161481.083
1044,6725647.372
1045,7044788.896
1046,5323463.154
1047,7006611.909
1048,4554478.937
1049,4931674.653
1050,4634901.809
1051,4499888.732
1052,3768772.326
1053,5127901.769
1054,6545806.911
1055,3247608.559
1056,6494716.592
1057,7108248.431
1058,4019095.06
1059,6203713.477
1060,5852704.403
1061,4516919.662
1062,5896273.116
1063,6044104.452
1064,6844670.871
1065,5314399.964
1066,4772663.556
1067,5492377.121
1068,6237164.886
1069,4474526.074
1070,5199254.405
1071,4240538.346
1072,5725250.906
1073,5129297.711
1074,6110193.591
1075,4024934.321
1076,4394345.653
1077,5658266.527
1078,4261405.266
1079,4584508.195
1080,4493431.055
1081,5811530.57
1082,4424274.839
1083,6952696.131
1084,4176167.876
1085,2754080.451
1086,6010933.826
1087,5712230.495
1088,5062568.525
1089,4151203.287
1090,6379735.177
1091,4226985.261
1092,4507011.77
1093,6127410.689
1094,6769043.382
1095,5739079.057
1096,3271612.857
1097,5789476.453
1098,4114061.089
1099,4514505.332
1100,4535279.51
1101,7091596.619
1102,5599608.281
1103,6246733.253
1104,5298996.599
1105,6278031.856
1106,5053777.35
1107,6381166.736
1108,5392623.08
1109,6514167.286
1110,6355711.315
1111,4925202.241
1112,4178819.65
1113,3848455.636
1114,5571803.938
1115,3624175.511
1116,3510677.893
1117,5117548.962
1118,6941285.223
1119,4417869.974
1120,4525664.501
1121,2808665.464
1122,6190269.932
1123,7184060.946
1124,3966094.079
1125,5461982.571
1126,4798637.946
1127,3843929.19
1128,6235204.119
1129,5220878.649
1130,5911929.059
1131,4992245.363
1132,4991015.172
1133,4690250.357
1134,5657763.55
1135,3274088.786
1136,5770023.282
1137,3597380.941
1138,4404489.285
1139,6158071.348
1140,8327426.393
1141,5692588.07
1142,5602615.441
1143,3611385.728
1144,3986519.232
1145,4795100.62
1146,5511094.216
1147,7821694.702
1148,5508042.913
1149,10501433.14
1150,5665644.752
1151,2844692.643
1152,4254081.41
1153,4335480.628
1154,4356160.986
1155,4266579.789
1156,3946245.641
1157,3907296.091
1158,4441477.376
1159,4829611.427
1160,4479937.86
1161,4692560.107
1162,5156555.045
1163,4469668.429
1164,4904231.109
1165,6266723.9
1166,5717174.278
1167,5222275.023
1168,4219581.036
1169,5977022.757
1170,4460383.42
1171,4387680.827
1172,3113423.25
1173,6007462.229
1174,3983524.171
1175,4613486.696
1176,5505343.26
1177,5617264.538
1178,4011189.539
1179,6868044.5
1180,6381823.607
1181,6295092.53
1182,6445640.871
1183,3971587.979
1184,5596756.161
1185,3952514.571
1186,5152602.773
1187,5332846.525
1188,7034138.092
1189,5485731.921
1190,5583714.888
1191,7094046.326
1192,5916118.39
1193,5159507.804
1194,9454844.399
1195,4312862.857
1196,3784088.719
1197,3461249.355
1198,5390407.149
1199,5963261.279
1200,11310021.61
1201,4997403.13
1202,4002362.536
1203,4517799.853
1204,4111699.077
1205,3122951.81
1206,6306432.358
1207,4333737.765
1208,5963765.171
1209,4696130.534
1210,4677450.663
1211,8539587.268
1212,5186317.413
1213,6382886.93
1214,6262980.784
1215,4046085.929
1216,5476829.115
1217,4027320.213
1218,3382623.046
1219,6883887.326
1220,5008992.359
1221,6301384.066
1222,5141547.307
1223,6157673.231
1224,4540733.739
1225,6709497.727
1226,4118445.964
1227,11026342.99
1228,6047439.804
1229,4838706.637
1230,4552087.728
1231,7182247.75
1232,3550416.33
1233,6507675.75
1234,5606833.985
1235,4028796.157
1236,4588826.036
1237,5119252.69
1238,3933468.892
1239,7112144.624
1240,4209983.551
1241,5229771.494
1242,6862214.551
1243,4512511.656
1244,5088291.602
1245,3645807.85
1246,4962533.458
1247,6151415.296
1248,3120091.464
1249,4187320.503
1250,6441308.125
1251,5004891.286
1252,4237764.589
1253,6640653.222
1254,5378570.821
1255,4109021.079
1256,4824032.123
1257,4684818.357
1258,7021271.739
1259,4664826.615
1260,5254732.383
1261,6234684.172
1262,5379254.405
1263,3855723.758
1264,5635417.317
1265,5225641.571
1266,4259978.866
1267,5253362.64
1268,4778582.41
1269,5330990.179
1270,4179357.639
1271,5744129.958
1272,7042103.032
1273,3854353.67
1274,4063060.808
1275,7017535.357
1276,4126995.368
1277,4180170.161
1278,5428332.075
1279,5698788.607
1280,5956386.363
1281,6046813.281
1282,5279417.815
1283,3333808.746
1284,5480549.393
1285,5878826.216
1286,3016295.81
1287,4560510.623
1288,4580455.687
1289,3227356.018
1290,3790636.48
1291,5529497.963
1292,8488391.143
1293,6838336.707
1294,4553656.428
1295,4295558.777
1296,5501331.411
1297,6365907.632
1298,4486617.357
1299,4439386.31
1300,5947262.55
1301,5594425.929
1302,5248737.507
1303,4737502.19
1304,9652257.964
1305,4644068.889
1306,5613273.382
1307,4256835.253
1308,8372985.498
1309,5593734.279
1310,5364176.238
1311,6054328.503
1312,3849013.621
1313,5504740.723
1314,4697904.393
1315,6416277.614
1316,5406108.183
1317,5108801.024
1318,6851753.979
1319,6960995.345
1320,6928131.391
1321,4327474.362
1322,5848320.484
1323,3928835.17
1324,6746141.131
1325,3751744.213
1326,3741186.036
1327,6375557.431
1328,6507150.954
1329,4300187.094
1330,4879846.956
1331,4140454.151
1332,6151010.985
1333,3427872.332
1334,5648637.9
1335,3912435.804
1336,4665183.624
1337,4361664.64
1338,4528966.981
1339,3708405.604
1340,5350884.494
1341,7222435.51
1342,5453962.549
1343,3155456.008
1344,12619548.29
1345,3659698.75
1346,4327210.577
1347,3893443.91
1348,4463154.628
1349,5795362.333
1350,4809634.539
1351,8989133.946
1352,5800823.226
1353,4115482.888
1354,3621648.314
1355,3807664.203
1356,4323076.021
1357,4169060.796
1358,6883706.909
1359,5416418.25
1360,4414394.177
1361,6466848.57
1362,4751533.667
1363,4364486.305
1364,4230526.793
1365,4720892.39
1366,4172915.082
1367,6165861.08
1368,7437454.699
1369,8040029.765
1370,4308754.131
1371,6284205.274
1372,11768519.03
1373,5891109.802
1374,4061855.259
1375,4735422.267
1376,5550377.655
1377,3876666.73
1378,4512731.643
1379,4463770.679
1380,6451675.738
1381,8269709.635
1382,6307351.893
1383,6043002.214
1384,5517790.464
1385,5622261.888
1386,4388900.29
1387,5285429.731
1388,5845500.056
1389,4042818.196
1390,5226764.873
1391,5067526.512
1392,4866019.592
1393,6414595.786
1394,7200908.219
1395,5629935.808
1396,4588900.33
1397,4059764.675
1398,6125195.187
1399,4144145.369
1400,4064101.701
1401,6259854.354
1402,5408313.262
1403,6207611.881
1404,5971715.786
1405,5937848.238
1406,5624826.203
1407,7385664.855
1408,4525455.94
1409,7387930.371
1410,4285637.619
1411,6331580.643
1412,4046490.832
1413,6751484.311
1414,4179150.718
1415,6041797.318
1416,5580028.458
1417,4082847.811
1418,4123514.046
1419,6701376.445
1420,7488207.452
1421,4300460.849
1422,4872062.553
1423,6747032.814
1424,5848575.846
1425,4755031.127
1426,3237107.064
1427,3895965.019
1428,6284840.649
1429,3814119.813
1430,9730137.607
1431,4524693.571
1432,5693889.723
1433,5625390.566
1434,5604746.537
1435,6223318.862
1436,5911017.636
1437,6090102.425
1438,4794277.595
1439,7076695.657
1440,6143922.74
1441,6018627.516
1442,3038032.214
1443,4922399.163
1444,7548389.036
1445,5273865.241
1446,4742037.568
1447,4867175.075
1448,4740028.061
1449,5851630.907
1450,4283633.705
1451,5094240.046
1452,6259616.249
1453,6052873.722
1454,10264405.54
1455,5647996.666
1456,4246392.103
1457,5584584.66
1458,7298458.333
1459,4080084
1460,5590887.888
1461,6107229.768
1462,4585302.141
1463,4495357.827
1464,5212906.117
1465,3244154.824
1466,6089486.84
1467,6695432.818
1468,4834936.411
1469,6210466.91
1470,4613667.208
1471,4573321.884
1472,6354749.46
1473,3957406.589
1474,7031985.98
1475,4032279.367
1476,6053088.619
1477,6708320.524
1478,4414007.796
1479,4177748.72
1480,4961949.419
1481,5288990.234
1482,4736434.59
1483,4632830.36
1484,6544742.611
1485,4654329.472
1486,7353508.738
1487,5085108.433
1488,5093143.75
1489,5815975.257
1490,3650186.952
1491,5770135.637
1492,4333418.827
1493,4565162.716
1494,7855155.312
1495,7234199.815
1496,9969482.149
1497,3740955.421
1498,3962487.589
1499,6526817.636
1500,5678640.027
1501,4735598.626
1502,6606781.886
1503,6900682.632
1504,5097587.089
1505,5259859.943
1506,5785722.579
1507,5847425.409
1508,4377702.936
1509,6693141.827
1510,5087763.327
1511,5944655.03
1512,7370395.143
1513,4890755.802
1514,5771909.476
1515,7507726.702
1516,6985939.345
1517,6146947.757
1518,6045697.238
1519,8924016.095
1520,6938999.477
1521,6186654.357
1522,5622395.875
1523,5798281.207
1524,5397459.193
1525,4310269.546
1526,5566930.364
1527,4401971.382
1528,5427344.054
1529,6363325.367
1530,5223806.164
1531,5035345.6
1532,4505447.01
1533,5543783.595
1534,5408341.448
1535,10932712.21
1536,6681523.82
1537,4664143.059
1538,5110035.281
1539,4174286.967
1540,4828440.536
1541,3928046.188
1542,7689441.421
1543,7003856.087
1544,11528383.52
1545,3638914.079
1546,4037054.943
1547,3460085.082
1548,7608890.561
1549,5889237.484
1550,6257871.551
1551,6988213.548
1552,3480615.802
1553,5296640.902
1554,3525290.386
1555,4832231.637
1556,5270771.376
1557,4339864.893
1558,4263246.266
1559,5770848.947
1560,6403059.991
1561,6792573.571
1562,2910889.893
1563,5576505.371
1564,5093337.563
1565,6205651.63
1566,4354431.213
1567,3112622.096
1568,3054013.187
1569,6952170.482
1570,4505676.499
1571,5999381.528
1572,4849376.19
1573,4267874.342
1574,4866699.163
1575,7527740.524
1576,3997693.256
1577,4388551.738
1578,4321312.46
1579,5937366.308
1580,4295099.666
1581,4391340.993
1582,4806588.774
1583,6065516.179
1584,4440999.004
1585,3933915.082
1586,5078974.56
1587,6373307.576
1588,4900100.565
1589,4927637.357
1590,5719078.724
1591,4724688.238
1592,6929622.282
1593,5893408.616
1594,5822311.847
1595,6353756.033
1596,4171239.046
1597,5810246.139
1598,4500748.224
1599,4076908.661
1600,5006450.612
1601,4331540.4
1602,5104921.983
1603,3127649.849
1604,5088916.954
1605,5800083.97
1606,5552787.069
1607,5939176.704
1608,4101448.752
1609,4866169.402
1610,5872192.03
1611,4228347.919
1612,4522125.733
1613,5618236.871
1614,4085704.423
1615,4944226.376
1616,6589868.685
1617,6463046.476
1618,4357885.87
1619,4811300.355
1620,6500621.554
1621,4896932.036
1622,4126927.214
1623,4806895.896
1624,6768026.905
1625,4291840.262
1626,6932251.518
1627,6544211.43
1628,6916370.12
1629,6970016.054
1630,5062489.164
1631,6217761.48
1632,9770129.536
1633,8146072.504
1634,6648374.982
1635,6708910.821
1636,5244512
1637,5212397.259
1638,3606025.369
1639,4146362.032
1640,5221096.067
1641,4180093.054
1642,5684779.443
1643,5886885.698
1644,4530933.116
1645,5661201.364
1646,4392137.771
1647,5807004.729
1648,3645754.071
1649,4049071.332
1650,4545822.722
1651,6981720.717
1652,4036799.577
1653,5797648.81
1654,4399066.429
1655,4628441.675
1656,6593599.798
1657,4402655.182
1658,4143731.582
1659,6871905.87
1660,5857178.941
1661,4258967.038
1662,4487204.765
1663,5145342.669
1664,5721788.085
1665,4556160.052
1666,3326410.464
1667,5682119.764
1668,5355754.933
1669,5438584.096
1670,5483221.238
1671,10007833.07
1672,4343376.946
1673,7017535.357
1674,4313604.643
1675,5828909.738
1676,6119215.817
1677,3312713.125
1678,5427231.778
1679,4652930.335
1680,4560427.912
1681,5166515.304
1682,4211692.487
1683,7424709.768
1684,3703046.036
1685,6620935.866
1686,3732674.107
1687,5499755.75
1688,3790812.345
